clean_tweet,Ofensivo,Vulgar,ambas
se cago el enano xq su jefe enchufado lo amenazo q tambien iba a comer pan con agua q hipocrita kmo el s uno d los privilegiados del club no le quedo otra y que d retractarse x si mismo,1,1,True
es muy facil decir que esta bien cuando el no vive alla y es un enchufado o buscando tarifa,0,0,False
"pero si eres enchufado 

no haces colas 
tienes comida 
planta electrica 
cisternas 
internet gratis y tlf ilimitado corporativo le llaman

eso si hay que dedicarle tiempo a decir todo es culpa de guaido antes era de trump jajaja 

mientras que el gob nunca se equivoca",0,0,False
en serio a alguien le interesa una entrevista a esta nina que no ha hecho absolutamente nada en su vida lo de las campos y enchufar a sus hijas a lo largo de la historia es de traca,0,0,False
fake news nos quieren enchufar al hijo que se vaya al leganes a ver si lo sube a primera,0,0,False
"me quede sin energia me puedes enchufar

 pero todavia no queria dejar de chupar",0,0,False
ponle tu que fuera incongruente pero solin ya confirmo que si se encerraron en el bano y la intencion de mau que se la queria enchufar al darle esos tragos si es abuso,0,0,False
hay que enchufar a otros 200 funcionarios necesitamos votos,0,0,False
"hoy en dia no hay viaje sin una camara de fotos un movil y algun que otro dispositivo electrico de esta manera podras enchufar todos tus dispositivos aun si en la habitacion del hotel hay pocos enchufes
contactanos
 
  81 31715273",0,0,False
mrk yooo para enchufar algo lo pienso 50mil veces,0,0,False
"hace dos meses que no reviso un solver pero estoy seguro que esa mano nunca es raise en esa secuencia 

sobre mi raise sabia que me estaba poniendo en ak y queria estakearse asi que decidi enchufar de una por los lols",0,0,False
alguien ha intentado enchufar y desenchufar a mis,0,0,False
"en pocas palabras ojala la pdh sea gestionada por alguien medianamente capaz y no como el hdp de jordan que llego a cobrar de lo lindo a enchufar amigos y a jugar de politiquero 

miserable burocratas de poca monta",1,1,True
da igual seguimos en crisis y nos va a enchufar el atlas,0,0,False
que me enchufe,0,0,False
extrano tener dos pizarrones pero que chido es tener un enchufe a un lado del escritorio,0,0,False
odio el maldito enchufe lejos de la cama,1,0,True
pegada al enchufe porque no tengo carga,0,0,False
que envidia por aquellos que si tienen un enchufe a un lado de su cama,0,0,False
busca el tipo de enchufe que necesitas para viajar a cada pais del mundo,0,0,False
me dijo color de agua de drenaje yucateca color carbon negracolor nalga de will smithafricatenochtitlan enderman de minecraft color rotoplas carton mojadocolor caca secacolor enchufe color pan quemadoniggacolor nutriacolor fibra de carbonocolor noche,1,0,True
poner un enchufe enseguida del escusado es la mejor idea que pude tener,0,0,False
como no voy a tener el ego alto si el enchufe esta a la par de mi cama,0,0,False
continuo sin encontrarle sentido a este enchufe,0,0,False
farmaenchufe gaby,0,0,False
yo tambien pero a mi grabadora le falta el enchufe,0,0,False
enchufismo clasirimo bueno como en espana en eso si se han integrado,0,0,False
y la primera invitada a la q entrevistara sera a su hija todo muy normal tratandose de las campos asi que a quien no le guste este enchufismo descarado es muy facil solo hay que elegir otra cadena,0,0,False
estaba claro que lo primero que iba a hacer terelu era buscarle un sitio para su hija q si fuera valida lo entenderia pero esto es solo enchufismo puro y duro pq para mi  no aporta nada que asco de tv5 pues con no verlo ya se demuestra lo q nos gusta,1,0,True
espana debe reducir su consumo energetico en un 7 y en un 200  el enchufismo publicopolitico,0,0,False
los reyes del enchufismo,0,0,False
que te puedes esperar de este wey que cree que chumel torres es un periodista es un wey que hace temblar casi todos los dias al enganabobos de su jefe,1,1,True
no se podia esperar otra cosa con un presidente mediocre y enganabobos,1,0,True
deberas que eres un enganabobos,0,0,False
ya no sabe que hacer para promoverse puras babosadas enganabobos profesionales,1,0,True
en lugar de ponerse a trabajar en favor del pais se dedican a gastar nuestro dinero en pinchurrientas campanas enganabobos,1,0,True
bobo tienen equipo para jugar los dos partidos excusas no y  entones como el hacen todos los equipos en la liguilla o repechaje  enganabobos,1,0,True
todo el cartel morena vayanse a cuba venezuela nicaragua o rusia vividores ladrones enganabobos y criminales,1,0,True
"me acuerdo que brozo decia categorico que iba a presentar las pruebas de las preguntas sembradas casi al principio del sexenio

mentirosos enganabobos",1,0,True
un perfil de un tipico enganabobos,0,0,False
los chayoteros enganabobos bailan al son que les pongan si les llegan a su precio y la oposicion anti pueblo tiene hasta para darles propina,1,0,True
"por favor describe opresion y si estas oprimido te hacemos caso y si no no 
 has sido siempre un enganabobos como tu comprenderas 
inutiles saludos cordiales",1,0,True
"de verdad todos aquellos que como porfirio creyeron en lopez no sabian la clase de farsante mentiroso enganabobos y dictadorzuelo que siempre ha sido el de tabasco
escribe",0,0,False
la scjn es una cloaca leguleya y esbirro al servicio de cabeza de vaca,0,0,False
mejor habla de la represion y la ausencia de servicios basicos los presos politicos la inflacion desbordada los salarios de hambre y la corrupcion del genocida  y los nexos con el narco del esbirro  y date una vuelta por los barrios,0,0,False
director del issste a su achichincle  director de  a su esbirro miguel angel jimenez y secretario ejecutivo del sistema nacional de seguridad publica a su excandidato presidencial,0,0,False
eres un inutil   ni se diga tu esbirro asqueroso,1,0,True
"vladimir de la torre asesor de alito y esbirro se lo trajo de cuba a campeche no es alguien a quien yo tomaria en serio es lo que yo se
hay periodistas campechanos muy respetables que serviria que les hablen de alito y su gente que saben del peligro que es mrna y alito",0,0,False
alentar al asesino te hace complice del asesinato apoyar al tirano te hace esbirro de su tirania lo mas lindo de todo es que si vivieras en cuba como un cubano comun no podrias ni tener un hijo tan gordito estaria mas bien desnutrido,0,0,False
miguelito a quien cono le importa cuando se fundo ese asqueroso partido de singaos y asesinospreocupate mas cuando vamos a tener energia electricacomida y medicinasque ese mismo singao pcc nos quitoesbirro lame huevos deberias ser el limpiabotas oficial del tirano hgp,1,1,True
ojo no es  es  el esta detras de todoel es un esbirro nadamas,0,0,False
no lo quiero aplicar te estoy diciendo que no se puede es que probablemente piensas lo mismo que yo pero como el bravucon este te llamo como esbirro para que le respaldadas en su burla no puedes salirte de ahi el russy milan  se nota que ese tipo tiene el cerebro diminuto,1,0,True
inmediatamente va salir lencho y su esbirro,0,0,False
"19 de enero de 2023

se aplaza el juicio del esbirro de calderon ggl

imagino todo el tiradero que estan tratando de recoger en el gobierno de eeuu

porque no nada mas son las armas y la cocaina

imagino que ademas utilizan este juicio como moneda de presion para quien",0,0,False
"se han reido y hecho escarnio de la frase humanista de amlo

abrazos no balazos


simboliza combate al crimen organizado evitando el derramamiento de sangre que se vino dando con ggl esbirro de calderon

eficacia",0,0,False
"y aqui estan los tenis de super lujo del escuincle botija
traguense esa",0,0,False
es escuincle se mete a la llanta practicamente los padres llevan la mayor de las culpas un nino de esta edad no puede estar en la calle sin supervision,0,0,False
es lo mas rico que me ha pasado era un escuincle cuando te conoci y me dejaste una huella muy rica en mi vida te espere desde hace mucho a la distancia te aseguro que seguire siendo tu fan  parece final de  pelicula pero pasaron mucho pero mchos anos qe sigan mas locuras,0,0,False
"luego del fracaso de  como no primera dama sale el capitulo del fracaso de la zopilota como madre diciendo  y yo por quedebo de encargarme de la alimentacion del escuincle
sino le importa su hijo que se puede esperar hacia otros",0,0,False
ya cierralo un ratito escuincle caguengue  tipico mexicanote promedio,1,0,True
mi querido dr  le extrana esto pobre escuincle con esos padres pateticos y con carencia de inteligencia es la unica forma de hacerlo sentir que es querido comprandole tenis de marca mejor ayudenlo a que cambie su condicion fisica porque eso si es urgente,1,0,True
pues ya te tardaste empieza a contar chistes de escuincle de primaria o adopta un acento mas nero y ensena las shishes o dejate una barba de pordiosero o que tu compa checo te ponga un buen parcheen un ojo y veras que de volada llega esa beca,0,0,False
jaja que hijo de perra si lo quiero un chingo al escuincle,1,1,True
"lo escribe alguien que trabaja de escuincle retrograda en su mundo de suposiciones infantiles motivo por el cual que lo adquieran tus orates aplaudidores

para cualquiera con sentido comun tu lo que das es risa",1,0,True
no aportas nada propon algo y si son buenas ideas te apoyo pero pareces escuincle llorando por todo,0,0,False
no es relevante que use tennis caros o no el echo es que el pinc escuintle a su edad se vea en esa forma todo obeso deforme y mal nutrido ese pin chamaco va a a morir a temprana edad y soy medico y lo se con conocimiento de causa,1,1,True
asi es pero alguien va tras ese hueso jugoso de esas instituciones el banco mundial busca eliminar las riquezas de los paises mas pequenos y hacerlos endeudar para luego ellos llegar comprar y hacerse cada dia mas ricos indicando nuevas reglas del juego,0,0,False
acabo de escuchar que un nino de unos 8 anos le pregunto a uno de unos 11 anos es tu mayate ese jajajaja esta generacion deberas,1,0,True
para evitar ese escenario la ley lo pone de esa manera no tengas relaciones con una chica en estado de ebriedad,0,0,False
protagonizar jajajajaja fuera de pachuca nadie topa a ese equipo miado,0,0,False
apostar al momio ese es mi peor error,0,0,False
oficialmente llegue a ese punto sin retorno me gusta y pido volunatriamente helado sabor ron con pasas,0,0,False
ramoncambiando de temaen ese gol de bergkamp vs argentinaes un error mayor de chamotel no lo sigue en la marcaen 34 de cancja el lo marca a dennis y ya no lo siguey ayala pues salio en la foto,0,0,False
ese fue enel concierto de venezuela  dia 22012011 estuve alli,0,0,False
ese dia dije se perdieron los reales del var jajajajjaajajj,0,0,False
que rico me cayo ese diazepam,0,0,False
la fiscalia inicio investigacion luego de que un hombre denunciara el 1 de abril de 2019 que el 22 de marzo de ese ano recibio una llamada por medio de la cual le exigieron q6 mil a cambio de no darle muerte a el o a algun familiar razon por la cual deposito la suma descrita,0,0,False
yo quisiera que una chacha,0,0,False
ah caray yo quisiera tener  uno de esos,0,0,False
espero que hoy te vayan a visitar muchos espiritus jaja,0,0,False
con santa claus o con soriana,0,0,False
jajaja eso mismo dije yo,0,0,False
la verdad no cierra oiga,0,0,False
el diablo y la muerte,0,0,False
si  es muy muy  tenebroso gtlt,0,0,False
que miedo es eso,0,0,False
el del santa si esta bien tenebroso,0,0,False
esos videos de camaras de seguridad si estan bieeen rudos pero mi top sigue siendo el chico soriana,0,0,False
ay goeeeeeiii  si estaban s,0,0,False
ya que mejor haga su serie la chule vengadora y el villano luismi  y seria genial uno de los mijitos quisiera parecerse a luisito rey y hablara espanolado  y obligara a araceli a trabajar,0,0,False
peppa doblada en espanolado es muy graciosa hasta se presta para muchos albures,0,0,False
el espanolado real madrid,0,0,False
sigue chillando como marrano fox es una delicia ver como te revuelcas en tu espumarajo de bilis,1,0,True
